episode_id,show_id,creator_id,publish_ts,duration_s
6655,369,239,2026-01-03 00:00:00+00:00,867
6656,369,239,2025-12-27 00:00:00+00:00,2380
6657,369,239,2025-12-07 00:00:00+00:00,1248
6658,369,239,2025-12-04 00:00:00+00:00,3112
6659,369,239,2025-11-30 00:00:00+00:00,1920
6660,369,239,2025-11-29 00:00:00+00:00,1744
6661,369,239,2025-11-12 00:00:00+00:00,3257
6662,369,239,2025-11-10 00:00:00+00:00,2605
6663,369,239,2025-11-07 00:00:00+00:00,1300
6664,370,239,2026-02-23 00:00:00+00:00,2224
6665,370,239,2026-02-16 00:00:00+00:00,2975
6666,370,239,2026-02-15 00:00:00+00:00,2287
6667,370,239,2026-02-14 00:00:00+00:00,882
6668,370,239,2026-02-14 00:00:00+00:00,1909
6669,370,239,2026-02-12 00:00:00+00:00,888
6670,370,239,2026-01-29 00:00:00+00:00,3135
6671,370,239,2026-01-28 00:00:00+00:00,2744
6672,370,239,2026-01-16 00:00:00+00:00,2373
6673,370,239,2026-01-12 00:00:00+00:00,3137
6674,370,239,2026-01-04 00:00:00+00:00,2988
6675,370,239,2026-01-02 00:00:00+00:00,1140
6676,370,239,2025-12-25 00:00:00+00:00,1844
6677,370,239,2025-12-17 00:00:00+00:00,3260
6678,370,239,2025-12-03 00:00:00+00:00,2206
6679,370,239,2025-11-23 00:00:00+00:00,679
6680,370,239,2025-11-17 00:00:00+00:00,2796
6681,370,239,2025-11-15 00:00:00+00:00,2905
6682,370,239,2025-11-14 00:00:00+00:00,937
6683,370,239,2025-11-12 00:00:00+00:00,2482
6684,370,239,2025-11-12 00:00:00+00:00,2672
6685,370,239,2025-11-11 00:00:00+00:00,1755
6686,370,239,2025-11-11 00:00:00+00:00,829
6687,370,239,2025-11-08 00:00:00+00:00,1746
6688,370,239,2025-11-05 00:00:00+00:00,2140
6689,371,240,2026-02-23 00:00:00+00:00,1471
6690,371,240,2026-02-23 00:00:00+00:00,2647
6691,371,240,2026-02-13 00:00:00+00:00,2543
6692,371,240,2026-02-12 00:00:00+00:00,2500
6693,371,240,2026-02-09 00:00:00+00:00,629
6694,371,240,2026-02-07 00:00:00+00:00,2350
6695,371,240,2026-02-05 00:00:00+00:00,2583
6696,371,240,2026-02-02 00:00:00+00:00,899
6697,371,240,2026-01-25 00:00:00+00:00,3462
6698,371,240,2026-01-22 00:00:00+00:00,3219
6699,371,240,2026-01-19 00:00:00+00:00,2865
6700,371,240,2026-01-19 00:00:00+00:00,1210
6701,371,240,2026-01-06 00:00:00+00:00,2891
6702,371,240,2025-12-23 00:00:00+00:00,2058
6703,371,240,2025-12-21 00:00:00+00:00,1853
6704,371,240,2025-12-21 00:00:00+00:00,2228
6705,371,240,2025-12-20 00:00:00+00:00,2032
6706,371,240,2025-11-13 00:00:00+00:00,2563
6707,372,241,2026-02-20 00:00:00+00:00,1376
6708,372,241,2026-02-06 00:00:00+00:00,779
6709,372,241,2026-02-04 00:00:00+00:00,1274
6710,372,241,2026-01-15 00:00:00+00:00,879
6711,372,241,2026-01-13 00:00:00+00:00,2754
6712,372,241,2026-01-11 00:00:00+00:00,3402
6713,372,241,2025-12-30 00:00:00+00:00,1798
6714,372,241,2025-12-29 00:00:00+00:00,1628
6715,372,241,2025-12-29 00:00:00+00:00,3581
6716,372,241,2025-12-15 00:00:00+00:00,2377
6717,372,241,2025-12-06 00:00:00+00:00,2998
6718,372,241,2025-12-05 00:00:00+00:00,1290
6719,372,241,2025-11-29 00:00:00+00:00,3370
6720,372,241,2025-11-08 00:00:00+00:00,1117
6721,373,242,2026-02-14 00:00:00+00:00,2798
6722,373,242,2026-02-05 00:00:00+00:00,2536
6723,373,242,2026-01-31 00:00:00+00:00,3495
6724,373,242,2026-01-23 00:00:00+00:00,1002
6725,373,242,2026-01-12 00:00:00+00:00,2023
6726,373,242,2026-01-11 00:00:00+00:00,3148
6727,373,242,2026-01-02 00:00:00+00:00,1025
6728,373,242,2025-12-30 00:00:00+00:00,3067
6729,373,242,2025-12-24 00:00:00+00:00,2791
6730,373,242,2025-12-10 00:00:00+00:00,839
6731,373,242,2025-12-05 00:00:00+00:00,2217
6732,373,242,2025-12-04 00:00:00+00:00,2597
6733,373,242,2025-11-22 00:00:00+00:00,3024
6734,373,242,2025-11-18 00:00:00+00:00,1093
6735,374,243,2026-02-24 00:00:00+00:00,1356
6736,374,243,2026-02-21 00:00:00+00:00,1728
6737,374,243,2026-02-15 00:00:00+00:00,1536
6738,374,243,2026-02-15 00:00:00+00:00,3548
6739,374,243,2026-02-06 00:00:00+00:00,1902
6740,374,243,2026-02-05 00:00:00+00:00,1364
6741,374,243,2026-01-29 00:00:00+00:00,1300
6742,374,243,2026-01-28 00:00:00+00:00,776
6743,374,243,2026-01-23 00:00:00+00:00,1020
6744,374,243,2025-12-23 00:00:00+00:00,1840
6745,374,243,2025-12-16 00:00:00+00:00,3509
6746,374,243,2025-12-14 00:00:00+00:00,2222
6747,374,243,2025-12-14 00:00:00+00:00,1235
6748,374,243,2025-12-08 00:00:00+00:00,752
6749,374,243,2025-12-03 00:00:00+00:00,2843
6750,374,243,2025-11-30 00:00:00+00:00,2665
6751,374,243,2025-11-28 00:00:00+00:00,2754
6752,374,243,2025-11-28 00:00:00+00:00,852
6753,374,243,2025-11-26 00:00:00+00:00,2806
6754,374,243,2025-11-23 00:00:00+00:00,1439
6755,374,243,2025-11-16 00:00:00+00:00,1509
6756,374,243,2025-11-08 00:00:00+00:00,3359
6757,374,243,2025-11-07 00:00:00+00:00,1267
6758,374,243,2025-11-03 00:00:00+00:00,2510
6759,375,244,2026-02-22 00:00:00+00:00,1077
6760,375,244,2026-02-02 00:00:00+00:00,1790
6761,375,244,2026-01-26 00:00:00+00:00,1033
6762,375,244,2026-01-20 00:00:00+00:00,1294
6763,375,244,2026-01-15 00:00:00+00:00,3494
6764,375,244,2026-01-14 00:00:00+00:00,2366
6765,375,244,2026-01-06 00:00:00+00:00,3203
6766,375,244,2026-01-02 00:00:00+00:00,1688
6767,375,244,2025-12-13 00:00:00+00:00,3254
6768,375,244,2025-12-09 00:00:00+00:00,2010
6769,375,244,2025-11-28 00:00:00+00:00,2317
6770,375,244,2025-11-10 00:00:00+00:00,776
6771,375,244,2025-11-04 00:00:00+00:00,2113
6772,375,244,2025-11-03 00:00:00+00:00,881
6773,376,244,2026-02-24 00:00:00+00:00,638
6774,376,244,2026-02-17 00:00:00+00:00,1548
6775,376,244,2026-02-13 00:00:00+00:00,1276
6776,376,244,2026-02-11 00:00:00+00:00,2127
6777,376,244,2026-02-08 00:00:00+00:00,3008
6778,376,244,2026-02-04 00:00:00+00:00,2667
6779,376,244,2026-02-04 00:00:00+00:00,2572
6780,376,244,2026-01-30 00:00:00+00:00,1372
6781,376,244,2026-01-03 00:00:00+00:00,2151
6782,376,244,2025-12-23 00:00:00+00:00,1995
6783,376,244,2025-12-21 00:00:00+00:00,1276
6784,376,244,2025-12-18 00:00:00+00:00,1269
6785,376,244,2025-11-28 00:00:00+00:00,2002
6786,376,244,2025-11-25 00:00:00+00:00,1454
6787,377,245,2026-02-23 00:00:00+00:00,770
6788,377,245,2026-02-18 00:00:00+00:00,3475
6789,377,245,2026-02-14 00:00:00+00:00,2286
6790,377,245,2026-02-10 00:00:00+00:00,800
6791,377,245,2026-02-07 00:00:00+00:00,1453
6792,377,245,2026-02-06 00:00:00+00:00,647
6793,377,245,2026-01-09 00:00:00+00:00,1765
6794,377,245,2026-01-07 00:00:00+00:00,2850
6795,377,245,2026-01-02 00:00:00+00:00,3367
6796,377,245,2025-12-28 00:00:00+00:00,1110
6797,377,245,2025-12-27 00:00:00+00:00,2489
6798,377,245,2025-12-23 00:00:00+00:00,1083
6799,377,245,2025-12-17 00:00:00+00:00,1452
6800,377,245,2025-12-04 00:00:00+00:00,2585
6801,377,245,2025-11-10 00:00:00+00:00,1955
6802,377,245,2025-11-09 00:00:00+00:00,1394
6803,378,246,2026-02-11 00:00:00+00:00,1156
6804,378,246,2026-02-09 00:00:00+00:00,2343
6805,378,246,2026-02-06 00:00:00+00:00,650
6806,378,246,2026-01-29 00:00:00+00:00,1711
6807,378,246,2026-01-28 00:00:00+00:00,2196
6808,378,246,2026-01-26 00:00:00+00:00,3269
6809,378,246,2026-01-26 00:00:00+00:00,970
6810,378,246,2026-01-17 00:00:00+00:00,2272
6811,378,246,2026-01-14 00:00:00+00:00,1261
6812,378,246,2026-01-13 00:00:00+00:00,3167
6813,378,246,2026-01-05 00:00:00+00:00,2977
6814,378,246,2025-12-31 00:00:00+00:00,2683
6815,378,246,2025-12-28 00:00:00+00:00,3484
6816,378,246,2025-12-23 00:00:00+00:00,2636
6817,378,246,2025-12-23 00:00:00+00:00,2992
6818,378,246,2025-12-10 00:00:00+00:00,2613
6819,378,246,2025-11-20 00:00:00+00:00,772
6820,378,246,2025-11-12 00:00:00+00:00,2927
6821,378,246,2025-11-11 00:00:00+00:00,3148
6822,378,246,2025-11-07 00:00:00+00:00,3040
6823,378,246,2025-11-03 00:00:00+00:00,1871
6824,378,246,2025-10-31 00:00:00+00:00,2649
6825,378,246,2025-10-30 00:00:00+00:00,2817
6826,379,247,2026-02-24 00:00:00+00:00,1871
6827,379,247,2026-02-05 00:00:00+00:00,3205
6828,379,247,2026-01-21 00:00:00+00:00,2955
6829,379,247,2026-01-17 00:00:00+00:00,1130
6830,379,247,2026-01-12 00:00:00+00:00,3245
6831,379,247,2026-01-07 00:00:00+00:00,2146
6832,379,247,2025-12-28 00:00:00+00:00,1149
6833,379,247,2025-12-15 00:00:00+00:00,2725
6834,379,247,2025-12-14 00:00:00+00:00,1458
6835,379,247,2025-12-08 00:00:00+00:00,2529
6836,379,247,2025-11-14 00:00:00+00:00,763
6837,379,247,2025-11-13 00:00:00+00:00,1675
6838,379,247,2025-11-08 00:00:00+00:00,1620
6839,379,247,2025-11-06 00:00:00+00:00,711
6840,379,247,2025-11-04 00:00:00+00:00,3494
6841,380,248,2026-02-20 00:00:00+00:00,1660
6842,380,248,2026-02-12 00:00:00+00:00,2752
6843,380,248,2026-01-26 00:00:00+00:00,3216
6844,380,248,2026-01-25 00:00:00+00:00,1028
6845,380,248,2026-01-14 00:00:00+00:00,1137
6846,380,248,2026-01-08 00:00:00+00:00,1180
6847,380,248,2025-12-23 00:00:00+00:00,2339
6848,380,248,2025-12-08 00:00:00+00:00,1384
6849,380,248,2025-12-06 00:00:00+00:00,1647
6850,380,248,2025-11-26 00:00:00+00:00,2492
6851,380,248,2025-11-24 00:00:00+00:00,2201
6852,380,248,2025-11-15 00:00:00+00:00,1928
6853,380,248,2025-11-10 00:00:00+00:00,1190
6854,380,248,2025-11-09 00:00:00+00:00,2282
6855,380,248,2025-11-02 00:00:00+00:00,1748
6856,380,248,2025-10-31 00:00:00+00:00,2215
6857,381,249,2026-02-24 00:00:00+00:00,1067
6858,381,249,2026-02-11 00:00:00+00:00,929
6859,381,249,2026-02-11 00:00:00+00:00,2768
6860,381,249,2026-01-30 00:00:00+00:00,1837
6861,381,249,2026-01-27 00:00:00+00:00,905
6862,381,249,2026-01-23 00:00:00+00:00,2268
6863,381,249,2026-01-20 00:00:00+00:00,875
6864,381,249,2026-01-02 00:00:00+00:00,3523
6865,381,249,2025-12-31 00:00:00+00:00,2158
6866,381,249,2025-12-18 00:00:00+00:00,3259
6867,381,249,2025-12-18 00:00:00+00:00,1553
6868,381,249,2025-12-14 00:00:00+00:00,2314
6869,381,249,2025-12-09 00:00:00+00:00,1563
6870,381,249,2025-12-07 00:00:00+00:00,1501
6871,381,249,2025-12-07 00:00:00+00:00,3578
6872,381,249,2025-11-17 00:00:00+00:00,944
6873,381,249,2025-11-09 00:00:00+00:00,1682
6874,381,249,2025-11-05 00:00:00+00:00,2497
6875,381,249,2025-10-30 00:00:00+00:00,2833
6876,382,250,2026-02-17 00:00:00+00:00,3374
6877,382,250,2026-02-08 00:00:00+00:00,2895
6878,382,250,2026-01-21 00:00:00+00:00,772
6879,382,250,2026-01-16 00:00:00+00:00,1783
6880,382,250,2026-01-15 00:00:00+00:00,2843
6881,382,250,2026-01-08 00:00:00+00:00,2580
6882,382,250,2025-12-31 00:00:00+00:00,2337
6883,382,250,2025-12-26 00:00:00+00:00,1594
6884,382,250,2025-12-21 00:00:00+00:00,964
6885,382,250,2025-12-19 00:00:00+00:00,2443
6886,382,250,2025-12-17 00:00:00+00:00,1508
6887,382,250,2025-11-23 00:00:00+00:00,3191
6888,382,250,2025-11-14 00:00:00+00:00,2039
6889,382,250,2025-11-07 00:00:00+00:00,706
6890,382,250,2025-11-05 00:00:00+00:00,2274
6891,382,250,2025-11-02 00:00:00+00:00,3040
6892,382,250,2025-10-30 00:00:00+00:00,2063
6893,382,250,2025-10-28 00:00:00+00:00,2439
6894,383,250,2026-02-22 00:00:00+00:00,3418
6895,383,250,2026-02-21 00:00:00+00:00,2342
6896,383,250,2026-02-11 00:00:00+00:00,1004
6897,383,250,2026-02-11 00:00:00+00:00,646
6898,383,250,2026-02-11 00:00:00+00:00,1492
6899,383,250,2026-02-07 00:00:00+00:00,1982
6900,383,250,2026-02-04 00:00:00+00:00,736
6901,383,250,2026-01-29 00:00:00+00:00,3374
6902,383,250,2026-01-28 00:00:00+00:00,863
6903,383,250,2026-01-26 00:00:00+00:00,842
6904,383,250,2026-01-08 00:00:00+00:00,1892
6905,383,250,2026-01-06 00:00:00+00:00,3298
6906,383,250,2026-01-06 00:00:00+00:00,2327
6907,383,250,2026-01-05 00:00:00+00:00,2104
6908,383,250,2025-12-25 00:00:00+00:00,2133
6909,383,250,2025-12-23 00:00:00+00:00,1590
6910,383,250,2025-12-19 00:00:00+00:00,742
6911,383,250,2025-12-18 00:00:00+00:00,1852
6912,383,250,2025-12-17 00:00:00+00:00,1886
6913,383,250,2025-12-14 00:00:00+00:00,844
6914,383,250,2025-12-08 00:00:00+00:00,1931
6915,383,250,2025-12-04 00:00:00+00:00,2800
6916,383,250,2025-12-02 00:00:00+00:00,3405
6917,383,250,2025-11-27 00:00:00+00:00,2937
6918,383,250,2025-11-24 00:00:00+00:00,1582
6919,383,250,2025-11-20 00:00:00+00:00,1217
6920,383,250,2025-11-11 00:00:00+00:00,2500
6921,383,250,2025-11-09 00:00:00+00:00,880
6922,383,250,2025-11-09 00:00:00+00:00,2063
6923,383,250,2025-11-08 00:00:00+00:00,1697
6924,383,250,2025-11-04 00:00:00+00:00,2934
6925,383,250,2025-11-02 00:00:00+00:00,2092
6926,384,251,2026-02-23 00:00:00+00:00,1933
6927,384,251,2026-02-19 00:00:00+00:00,1441
6928,384,251,2026-02-14 00:00:00+00:00,1280
6929,384,251,2026-02-06 00:00:00+00:00,2009
6930,384,251,2026-01-14 00:00:00+00:00,2371
6931,384,251,2026-01-12 00:00:00+00:00,1711
6932,384,251,2026-01-11 00:00:00+00:00,778
6933,384,251,2026-01-03 00:00:00+00:00,994
6934,384,251,2025-12-14 00:00:00+00:00,1199
6935,384,251,2025-12-14 00:00:00+00:00,2864
6936,384,251,2025-12-06 00:00:00+00:00,3141
6937,384,251,2025-11-22 00:00:00+00:00,2259
6938,384,251,2025-11-14 00:00:00+00:00,2171
6939,384,251,2025-11-07 00:00:00+00:00,3336
6940,384,251,2025-11-05 00:00:00+00:00,1614
6941,384,251,2025-11-03 00:00:00+00:00,2588
6942,385,252,2026-02-22 00:00:00+00:00,1190
6943,385,252,2026-02-16 00:00:00+00:00,3405
6944,385,252,2026-02-07 00:00:00+00:00,800
6945,385,252,2026-01-31 00:00:00+00:00,1275
6946,385,252,2026-01-17 00:00:00+00:00,2143
6947,385,252,2026-01-04 00:00:00+00:00,972
6948,385,252,2025-12-31 00:00:00+00:00,722
6949,385,252,2025-12-16 00:00:00+00:00,3147
6950,385,252,2025-12-10 00:00:00+00:00,1226
6951,385,252,2025-11-13 00:00:00+00:00,2696
6952,385,252,2025-11-11 00:00:00+00:00,2755
6953,385,252,2025-11-08 00:00:00+00:00,1339
6954,385,252,2025-11-02 00:00:00+00:00,3219
6955,386,252,2026-02-23 00:00:00+00:00,2358
6956,386,252,2026-02-14 00:00:00+00:00,677
6957,386,252,2026-02-13 00:00:00+00:00,2531
6958,386,252,2026-02-11 00:00:00+00:00,3176
6959,386,252,2026-02-10 00:00:00+00:00,2327
6960,386,252,2026-02-06 00:00:00+00:00,3059
6961,386,252,2026-02-05 00:00:00+00:00,3067
6962,386,252,2026-02-01 00:00:00+00:00,3432
6963,386,252,2026-01-25 00:00:00+00:00,2749
6964,386,252,2026-01-25 00:00:00+00:00,1253
6965,386,252,2026-01-15 00:00:00+00:00,3281
6966,386,252,2026-01-10 00:00:00+00:00,2790
6967,386,252,2026-01-07 00:00:00+00:00,1825
6968,386,252,2026-01-04 00:00:00+00:00,2270
6969,386,252,2025-12-27 00:00:00+00:00,2457
6970,386,252,2025-12-22 00:00:00+00:00,2719
6971,386,252,2025-12-06 00:00:00+00:00,1781
6972,386,252,2025-12-03 00:00:00+00:00,3310
6973,386,252,2025-12-02 00:00:00+00:00,641
6974,386,252,2025-11-30 00:00:00+00:00,843
6975,386,252,2025-11-25 00:00:00+00:00,3555
6976,386,252,2025-11-04 00:00:00+00:00,3123
6977,386,252,2025-11-03 00:00:00+00:00,1343
6978,386,252,2025-11-02 00:00:00+00:00,3176
6979,386,252,2025-10-31 00:00:00+00:00,1812
6980,387,253,2026-02-19 00:00:00+00:00,3002
6981,387,253,2026-02-12 00:00:00+00:00,840
6982,387,253,2026-02-10 00:00:00+00:00,2183
6983,387,253,2026-02-08 00:00:00+00:00,3004
6984,387,253,2026-02-07 00:00:00+00:00,1007
6985,387,253,2026-01-31 00:00:00+00:00,997
6986,387,253,2026-01-26 00:00:00+00:00,1153
6987,387,253,2026-01-25 00:00:00+00:00,1730
6988,387,253,2026-01-18 00:00:00+00:00,1006
6989,387,253,2025-12-20 00:00:00+00:00,2570
6990,387,253,2025-12-17 00:00:00+00:00,683
6991,387,253,2025-12-10 00:00:00+00:00,1373
6992,387,253,2025-12-09 00:00:00+00:00,700
6993,387,253,2025-12-01 00:00:00+00:00,3335
6994,387,253,2025-11-27 00:00:00+00:00,1251
6995,387,253,2025-11-15 00:00:00+00:00,3341
6996,387,253,2025-11-05 00:00:00+00:00,3330
6997,388,254,2026-02-19 00:00:00+00:00,1207
6998,388,254,2026-02-12 00:00:00+00:00,2377
6999,388,254,2026-02-09 00:00:00+00:00,3405
7000,388,254,2026-02-04 00:00:00+00:00,1740
7001,388,254,2026-01-29 00:00:00+00:00,793
7002,388,254,2026-01-26 00:00:00+00:00,1329
7003,388,254,2026-01-19 00:00:00+00:00,2429
7004,388,254,2026-01-14 00:00:00+00:00,691
7005,388,254,2026-01-12 00:00:00+00:00,1445
7006,388,254,2026-01-09 00:00:00+00:00,2735
7007,388,254,2026-01-02 00:00:00+00:00,3551
7008,388,254,2025-12-09 00:00:00+00:00,1547
7009,388,254,2025-12-07 00:00:00+00:00,2557
7010,388,254,2025-12-03 00:00:00+00:00,3161
7011,388,254,2025-12-03 00:00:00+00:00,1495
7012,388,254,2025-11-13 00:00:00+00:00,1565
7013,388,254,2025-11-11 00:00:00+00:00,2986
7014,388,254,2025-10-30 00:00:00+00:00,1517
7015,388,254,2025-10-29 00:00:00+00:00,3449
7016,389,254,2026-02-23 00:00:00+00:00,3502
7017,389,254,2025-12-29 00:00:00+00:00,718
7018,389,254,2025-12-23 00:00:00+00:00,3029
7019,389,254,2025-12-10 00:00:00+00:00,2545
7020,389,254,2025-12-04 00:00:00+00:00,2038
7021,389,254,2025-11-28 00:00:00+00:00,2117
7022,389,254,2025-11-22 00:00:00+00:00,1142
7023,389,254,2025-11-21 00:00:00+00:00,3432
7024,389,254,2025-11-20 00:00:00+00:00,1752
7025,389,254,2025-11-13 00:00:00+00:00,1063
7026,389,254,2025-11-11 00:00:00+00:00,1771
7027,389,254,2025-10-29 00:00:00+00:00,1986
7028,390,254,2026-02-21 00:00:00+00:00,725
7029,390,254,2026-02-16 00:00:00+00:00,2133
7030,390,254,2026-02-11 00:00:00+00:00,3351
7031,390,254,2026-02-08 00:00:00+00:00,2471
7032,390,254,2026-02-04 00:00:00+00:00,2472
7033,390,254,2026-01-17 00:00:00+00:00,3207
7034,390,254,2026-01-17 00:00:00+00:00,2324
7035,390,254,2026-01-15 00:00:00+00:00,2327
7036,390,254,2026-01-12 00:00:00+00:00,1120
7037,390,254,2026-01-11 00:00:00+00:00,3262
7038,390,254,2026-01-09 00:00:00+00:00,2065
7039,390,254,2026-01-07 00:00:00+00:00,3042
7040,390,254,2025-12-16 00:00:00+00:00,1333
7041,390,254,2025-12-06 00:00:00+00:00,2183
7042,390,254,2025-12-06 00:00:00+00:00,3535
7043,390,254,2025-12-05 00:00:00+00:00,2457
7044,390,254,2025-11-29 00:00:00+00:00,663
7045,390,254,2025-11-29 00:00:00+00:00,2010
7046,390,254,2025-11-23 00:00:00+00:00,777
7047,390,254,2025-11-22 00:00:00+00:00,1762
7048,390,254,2025-11-18 00:00:00+00:00,1857
7049,390,254,2025-11-08 00:00:00+00:00,2793
7050,390,254,2025-11-05 00:00:00+00:00,2461
7051,391,255,2026-02-13 00:00:00+00:00,1398
7052,391,255,2026-02-11 00:00:00+00:00,1987
7053,391,255,2026-02-11 00:00:00+00:00,2689
7054,391,255,2026-02-11 00:00:00+00:00,1144
7055,391,255,2026-01-11 00:00:00+00:00,1200
7056,391,255,2026-01-07 00:00:00+00:00,2627
7057,391,255,2025-12-31 00:00:00+00:00,3072
7058,391,255,2025-12-27 00:00:00+00:00,638
7059,391,255,2025-12-22 00:00:00+00:00,2620
7060,391,255,2025-12-14 00:00:00+00:00,1342
7061,391,255,2025-11-27 00:00:00+00:00,3451
7062,391,255,2025-11-26 00:00:00+00:00,642
7063,391,255,2025-11-09 00:00:00+00:00,1653
7064,391,255,2025-11-05 00:00:00+00:00,3256
7065,391,255,2025-11-03 00:00:00+00:00,2664
7066,391,255,2025-10-29 00:00:00+00:00,2642
7067,392,256,2026-02-23 00:00:00+00:00,3539
7068,392,256,2026-02-20 00:00:00+00:00,992
7069,392,256,2026-02-18 00:00:00+00:00,1957
7070,392,256,2026-02-06 00:00:00+00:00,3578
7071,392,256,2026-01-18 00:00:00+00:00,1473
7072,392,256,2026-01-18 00:00:00+00:00,3179
7073,392,256,2025-12-20 00:00:00+00:00,801
7074,392,256,2025-12-17 00:00:00+00:00,2969
7075,392,256,2025-12-14 00:00:00+00:00,1032
7076,392,256,2025-12-14 00:00:00+00:00,2493
7077,392,256,2025-12-04 00:00:00+00:00,736
7078,392,256,2025-12-01 00:00:00+00:00,3503
7079,392,256,2025-11-20 00:00:00+00:00,2279
7080,392,256,2025-11-15 00:00:00+00:00,2187
7081,392,256,2025-11-05 00:00:00+00:00,1742
7082,392,256,2025-10-30 00:00:00+00:00,3509
7083,393,257,2026-02-23 00:00:00+00:00,3296
7084,393,257,2026-02-11 00:00:00+00:00,753
7085,393,257,2026-02-05 00:00:00+00:00,2293
7086,393,257,2026-02-05 00:00:00+00:00,1088
7087,393,257,2026-01-20 00:00:00+00:00,3142
7088,393,257,2026-01-13 00:00:00+00:00,804
7089,393,257,2026-01-13 00:00:00+00:00,3314
7090,393,257,2026-01-08 00:00:00+00:00,1568
7091,393,257,2026-01-07 00:00:00+00:00,1104
7092,393,257,2026-01-05 00:00:00+00:00,834
7093,393,257,2025-12-25 00:00:00+00:00,1037
7094,393,257,2025-12-24 00:00:00+00:00,1221
7095,393,257,2025-12-22 00:00:00+00:00,3563
7096,393,257,2025-12-15 00:00:00+00:00,1510
7097,393,257,2025-12-13 00:00:00+00:00,1488
7098,393,257,2025-12-12 00:00:00+00:00,2698
7099,393,257,2025-12-01 00:00:00+00:00,1945
7100,393,257,2025-11-29 00:00:00+00:00,3191
7101,393,257,2025-11-23 00:00:00+00:00,1870
7102,393,257,2025-11-20 00:00:00+00:00,2475
7103,393,257,2025-11-17 00:00:00+00:00,3144
7104,393,257,2025-11-07 00:00:00+00:00,3289
7105,394,258,2026-02-23 00:00:00+00:00,1626
7106,394,258,2026-02-23 00:00:00+00:00,2098
7107,394,258,2026-02-18 00:00:00+00:00,969
7108,394,258,2026-02-13 00:00:00+00:00,1976
7109,394,258,2026-02-06 00:00:00+00:00,1710
7110,394,258,2026-01-25 00:00:00+00:00,638
7111,394,258,2026-01-02 00:00:00+00:00,3091
7112,394,258,2025-12-31 00:00:00+00:00,1582
7113,394,258,2025-12-27 00:00:00+00:00,1907
7114,394,258,2025-12-21 00:00:00+00:00,2422
7115,394,258,2025-12-14 00:00:00+00:00,1789
7116,394,258,2025-12-12 00:00:00+00:00,821
7117,394,258,2025-12-10 00:00:00+00:00,2945
7118,394,258,2025-12-09 00:00:00+00:00,3499
7119,394,258,2025-11-30 00:00:00+00:00,2356
7120,394,258,2025-11-25 00:00:00+00:00,3369
7121,394,258,2025-11-12 00:00:00+00:00,1010
7122,394,258,2025-11-06 00:00:00+00:00,838
7123,395,258,2026-02-23 00:00:00+00:00,2174
7124,395,258,2026-02-22 00:00:00+00:00,705
7125,395,258,2026-02-17 00:00:00+00:00,2213
7126,395,258,2026-02-12 00:00:00+00:00,2565
7127,395,258,2026-02-11 00:00:00+00:00,2084
7128,395,258,2026-02-05 00:00:00+00:00,2125
7129,395,258,2026-01-21 00:00:00+00:00,951
7130,395,258,2026-01-18 00:00:00+00:00,3584
7131,395,258,2026-01-13 00:00:00+00:00,3343
7132,395,258,2026-01-10 00:00:00+00:00,3528
7133,395,258,2026-01-05 00:00:00+00:00,2859
7134,395,258,2025-12-25 00:00:00+00:00,3236
7135,395,258,2025-12-08 00:00:00+00:00,2027
7136,395,258,2025-12-08 00:00:00+00:00,2169
7137,395,258,2025-12-07 00:00:00+00:00,2074
7138,395,258,2025-11-27 00:00:00+00:00,3055
7139,395,258,2025-11-25 00:00:00+00:00,727
7140,395,258,2025-11-20 00:00:00+00:00,2809
7141,395,258,2025-11-18 00:00:00+00:00,1353
7142,395,258,2025-11-14 00:00:00+00:00,1417
7143,395,258,2025-11-13 00:00:00+00:00,2809
7144,395,258,2025-11-08 00:00:00+00:00,2843
7145,395,258,2025-11-05 00:00:00+00:00,2626
7146,395,258,2025-11-05 00:00:00+00:00,1487
7147,395,258,2025-11-02 00:00:00+00:00,2811
7148,396,258,2026-02-06 00:00:00+00:00,2482
7149,396,258,2026-02-06 00:00:00+00:00,1519
7150,396,258,2026-01-08 00:00:00+00:00,1009
7151,396,258,2026-01-05 00:00:00+00:00,1214
7152,396,258,2025-12-29 00:00:00+00:00,1788
7153,396,258,2025-12-26 00:00:00+00:00,1697
7154,396,258,2025-12-25 00:00:00+00:00,3344
7155,396,258,2025-12-21 00:00:00+00:00,2639
7156,396,258,2025-11-21 00:00:00+00:00,3595
7157,396,258,2025-11-16 00:00:00+00:00,3375
7158,396,258,2025-11-11 00:00:00+00:00,790
7159,397,259,2026-02-22 00:00:00+00:00,3064
7160,397,259,2026-02-13 00:00:00+00:00,3104
7161,397,259,2026-02-07 00:00:00+00:00,3380
7162,397,259,2026-01-26 00:00:00+00:00,3113
7163,397,259,2026-01-23 00:00:00+00:00,1623
7164,397,259,2026-01-10 00:00:00+00:00,2457
7165,397,259,2026-01-09 00:00:00+00:00,1780
7166,397,259,2026-01-08 00:00:00+00:00,2546
7167,397,259,2026-01-03 00:00:00+00:00,1182
7168,397,259,2025-12-27 00:00:00+00:00,744
7169,397,259,2025-11-30 00:00:00+00:00,1365
7170,397,259,2025-11-20 00:00:00+00:00,1881
7171,397,259,2025-11-20 00:00:00+00:00,3299
7172,397,259,2025-11-15 00:00:00+00:00,2476
7173,397,259,2025-11-03 00:00:00+00:00,3420
7174,398,259,2026-02-23 00:00:00+00:00,2281
