listener_id,region,signup_ts
35665,LATAM,2025-12-18 00:00:00+00:00
35666,NA,2026-01-05 00:00:00+00:00
35667,EU,2025-10-30 00:00:00+00:00
35668,EU,2025-10-30 00:00:00+00:00
35669,NA,2026-02-16 00:00:00+00:00
35670,NA,2025-10-30 00:00:00+00:00
35671,NA,2026-01-09 00:00:00+00:00
35672,NA,2026-02-07 00:00:00+00:00
35673,NA,2025-11-16 00:00:00+00:00
35674,NA,2026-01-27 00:00:00+00:00
35675,EU,2026-01-21 00:00:00+00:00
35676,NA,2025-12-02 00:00:00+00:00
35677,NA,2026-01-18 00:00:00+00:00
35678,NA,2025-12-22 00:00:00+00:00
35679,EU,2025-12-04 00:00:00+00:00
35680,NA,2025-12-21 00:00:00+00:00
35681,NA,2025-12-18 00:00:00+00:00
35682,LATAM,2026-01-03 00:00:00+00:00
35683,EU,2025-12-30 00:00:00+00:00
35684,NA,2025-12-23 00:00:00+00:00
35685,EU,2025-11-12 00:00:00+00:00
35686,EU,2025-12-03 00:00:00+00:00
35687,NA,2026-01-07 00:00:00+00:00
35688,EU,2025-12-30 00:00:00+00:00
35689,NA,2025-12-17 00:00:00+00:00
35690,LATAM,2026-02-08 00:00:00+00:00
35691,NA,2026-01-10 00:00:00+00:00
35692,APAC,2025-11-23 00:00:00+00:00
35693,EU,2026-02-06 00:00:00+00:00
35694,NA,2026-02-15 00:00:00+00:00
35695,NA,2025-11-09 00:00:00+00:00
35696,APAC,2026-01-07 00:00:00+00:00
35697,LATAM,2025-11-02 00:00:00+00:00
35698,NA,2025-12-23 00:00:00+00:00
35699,NA,2025-11-17 00:00:00+00:00
35700,NA,2026-02-22 00:00:00+00:00
35701,LATAM,2025-11-28 00:00:00+00:00
35702,EU,2025-12-02 00:00:00+00:00
35703,EU,2025-12-07 00:00:00+00:00
35704,NA,2025-12-21 00:00:00+00:00
35705,EU,2025-11-10 00:00:00+00:00
35706,EU,2026-02-17 00:00:00+00:00
35707,APAC,2025-11-22 00:00:00+00:00
35708,NA,2025-10-30 00:00:00+00:00
35709,APAC,2026-02-19 00:00:00+00:00
35710,NA,2026-01-19 00:00:00+00:00
35711,NA,2026-02-09 00:00:00+00:00
35712,NA,2026-02-22 00:00:00+00:00
35713,NA,2025-11-25 00:00:00+00:00
35714,EU,2025-11-29 00:00:00+00:00
35715,EU,2025-12-21 00:00:00+00:00
35716,NA,2025-11-29 00:00:00+00:00
35717,EU,2026-01-28 00:00:00+00:00
35718,NA,2025-12-01 00:00:00+00:00
35719,APAC,2025-11-25 00:00:00+00:00
35720,NA,2026-01-01 00:00:00+00:00
35721,APAC,2026-01-15 00:00:00+00:00
35722,NA,2025-11-12 00:00:00+00:00
35723,APAC,2025-11-17 00:00:00+00:00
35724,NA,2025-11-08 00:00:00+00:00
35725,EU,2026-01-03 00:00:00+00:00
35726,NA,2025-12-19 00:00:00+00:00
35727,NA,2026-02-05 00:00:00+00:00
35728,NA,2025-12-30 00:00:00+00:00
35729,NA,2025-11-18 00:00:00+00:00
35730,EU,2025-12-03 00:00:00+00:00
35731,NA,2026-01-23 00:00:00+00:00
35732,NA,2026-02-10 00:00:00+00:00
35733,NA,2026-01-13 00:00:00+00:00
35734,EU,2025-12-30 00:00:00+00:00
35735,EU,2026-02-04 00:00:00+00:00
35736,EU,2025-12-05 00:00:00+00:00
35737,LATAM,2026-02-11 00:00:00+00:00
35738,NA,2025-10-31 00:00:00+00:00
35739,EU,2026-02-04 00:00:00+00:00
35740,NA,2025-11-12 00:00:00+00:00
35741,NA,2026-02-06 00:00:00+00:00
35742,EU,2026-01-10 00:00:00+00:00
35743,LATAM,2025-11-03 00:00:00+00:00
35744,APAC,2026-02-11 00:00:00+00:00
35745,NA,2025-12-06 00:00:00+00:00
35746,APAC,2026-02-14 00:00:00+00:00
35747,NA,2026-02-02 00:00:00+00:00
35748,APAC,2025-12-21 00:00:00+00:00
35749,LATAM,2025-11-17 00:00:00+00:00
35750,LATAM,2026-01-13 00:00:00+00:00
35751,EU,2026-01-16 00:00:00+00:00
35752,APAC,2026-02-03 00:00:00+00:00
35753,APAC,2026-02-23 00:00:00+00:00
35754,NA,2025-12-21 00:00:00+00:00
35755,NA,2025-11-06 00:00:00+00:00
35756,APAC,2025-11-21 00:00:00+00:00
35757,NA,2026-01-27 00:00:00+00:00
35758,APAC,2025-11-27 00:00:00+00:00
35759,NA,2026-02-17 00:00:00+00:00
35760,NA,2025-12-29 00:00:00+00:00
35761,APAC,2026-01-06 00:00:00+00:00
35762,APAC,2026-02-16 00:00:00+00:00
35763,LATAM,2025-11-18 00:00:00+00:00
35764,APAC,2025-11-24 00:00:00+00:00
35765,APAC,2025-12-28 00:00:00+00:00
35766,APAC,2025-12-11 00:00:00+00:00
35767,NA,2026-01-06 00:00:00+00:00
35768,EU,2026-01-18 00:00:00+00:00
35769,EU,2025-11-18 00:00:00+00:00
35770,NA,2026-01-29 00:00:00+00:00
35771,EU,2026-01-28 00:00:00+00:00
35772,NA,2026-01-07 00:00:00+00:00
35773,NA,2026-01-09 00:00:00+00:00
35774,APAC,2025-11-11 00:00:00+00:00
35775,LATAM,2026-01-14 00:00:00+00:00
35776,APAC,2025-11-21 00:00:00+00:00
35777,EU,2026-02-03 00:00:00+00:00
35778,EU,2026-01-26 00:00:00+00:00
35779,EU,2026-02-17 00:00:00+00:00
35780,APAC,2026-02-21 00:00:00+00:00
35781,NA,2025-12-03 00:00:00+00:00
35782,APAC,2026-01-27 00:00:00+00:00
35783,NA,2026-02-15 00:00:00+00:00
35784,LATAM,2025-11-24 00:00:00+00:00
35785,LATAM,2025-12-19 00:00:00+00:00
35786,APAC,2026-02-03 00:00:00+00:00
35787,EU,2026-01-10 00:00:00+00:00
35788,APAC,2025-11-22 00:00:00+00:00
35789,APAC,2026-02-01 00:00:00+00:00
35790,NA,2025-11-14 00:00:00+00:00
35791,EU,2026-02-22 00:00:00+00:00
35792,NA,2026-01-31 00:00:00+00:00
35793,LATAM,2025-12-04 00:00:00+00:00
35794,NA,2025-12-20 00:00:00+00:00
35795,NA,2025-12-04 00:00:00+00:00
35796,NA,2025-11-17 00:00:00+00:00
35797,EU,2026-01-07 00:00:00+00:00
35798,APAC,2026-01-27 00:00:00+00:00
35799,APAC,2026-02-23 00:00:00+00:00
35800,EU,2025-12-02 00:00:00+00:00
35801,EU,2026-01-21 00:00:00+00:00
35802,NA,2026-01-30 00:00:00+00:00
35803,EU,2026-02-05 00:00:00+00:00
35804,EU,2025-12-26 00:00:00+00:00
35805,NA,2025-12-28 00:00:00+00:00
35806,NA,2025-12-09 00:00:00+00:00
35807,EU,2025-12-20 00:00:00+00:00
35808,EU,2026-01-03 00:00:00+00:00
35809,APAC,2026-01-03 00:00:00+00:00
35810,NA,2026-01-09 00:00:00+00:00
35811,APAC,2026-01-16 00:00:00+00:00
35812,APAC,2026-01-12 00:00:00+00:00
35813,NA,2026-01-09 00:00:00+00:00
35814,NA,2025-12-01 00:00:00+00:00
35815,APAC,2026-01-18 00:00:00+00:00
35816,NA,2025-12-27 00:00:00+00:00
35817,LATAM,2026-01-11 00:00:00+00:00
35818,LATAM,2026-01-23 00:00:00+00:00
35819,NA,2026-01-26 00:00:00+00:00
35820,LATAM,2026-01-12 00:00:00+00:00
35821,APAC,2025-11-22 00:00:00+00:00
35822,EU,2026-01-28 00:00:00+00:00
35823,APAC,2026-01-16 00:00:00+00:00
35824,NA,2026-01-12 00:00:00+00:00
35825,NA,2026-02-17 00:00:00+00:00
35826,NA,2026-01-18 00:00:00+00:00
35827,EU,2025-11-09 00:00:00+00:00
35828,LATAM,2025-10-28 00:00:00+00:00
35829,NA,2026-01-30 00:00:00+00:00
35830,NA,2025-12-08 00:00:00+00:00
35831,NA,2025-12-03 00:00:00+00:00
35832,NA,2026-01-27 00:00:00+00:00
35833,EU,2025-11-05 00:00:00+00:00
35834,NA,2026-01-02 00:00:00+00:00
35835,EU,2025-11-23 00:00:00+00:00
35836,NA,2026-01-21 00:00:00+00:00
35837,NA,2026-01-14 00:00:00+00:00
35838,EU,2025-10-28 00:00:00+00:00
35839,APAC,2025-12-21 00:00:00+00:00
35840,LATAM,2026-01-18 00:00:00+00:00
35841,LATAM,2025-11-11 00:00:00+00:00
35842,NA,2025-12-06 00:00:00+00:00
35843,EU,2026-01-13 00:00:00+00:00
35844,EU,2026-02-24 00:00:00+00:00
35845,NA,2025-11-20 00:00:00+00:00
35846,LATAM,2025-12-23 00:00:00+00:00
35847,NA,2025-11-03 00:00:00+00:00
35848,NA,2025-11-16 00:00:00+00:00
35849,NA,2026-01-01 00:00:00+00:00
35850,NA,2026-02-14 00:00:00+00:00
35851,LATAM,2026-02-09 00:00:00+00:00
35852,NA,2025-12-19 00:00:00+00:00
35853,EU,2025-12-26 00:00:00+00:00
35854,LATAM,2026-01-11 00:00:00+00:00
35855,EU,2026-01-23 00:00:00+00:00
35856,NA,2026-01-08 00:00:00+00:00
35857,NA,2025-11-04 00:00:00+00:00
35858,EU,2025-12-20 00:00:00+00:00
35859,LATAM,2026-01-25 00:00:00+00:00
35860,LATAM,2026-01-05 00:00:00+00:00
35861,APAC,2026-01-02 00:00:00+00:00
35862,NA,2026-02-12 00:00:00+00:00
35863,APAC,2026-01-30 00:00:00+00:00
35864,NA,2026-01-04 00:00:00+00:00
35865,LATAM,2025-12-24 00:00:00+00:00
35866,EU,2025-11-02 00:00:00+00:00
35867,APAC,2025-12-23 00:00:00+00:00
35868,EU,2026-01-06 00:00:00+00:00
35869,EU,2026-01-29 00:00:00+00:00
35870,NA,2026-02-18 00:00:00+00:00
35871,NA,2025-11-20 00:00:00+00:00
35872,NA,2025-12-12 00:00:00+00:00
35873,EU,2025-12-29 00:00:00+00:00
35874,EU,2025-12-31 00:00:00+00:00
35875,NA,2026-02-01 00:00:00+00:00
35876,LATAM,2026-01-25 00:00:00+00:00
35877,NA,2026-01-17 00:00:00+00:00
35878,LATAM,2026-01-27 00:00:00+00:00
35879,NA,2025-12-11 00:00:00+00:00
35880,EU,2026-01-27 00:00:00+00:00
35881,NA,2025-11-25 00:00:00+00:00
35882,APAC,2026-01-05 00:00:00+00:00
35883,LATAM,2026-01-09 00:00:00+00:00
35884,EU,2026-01-23 00:00:00+00:00
35885,NA,2025-11-26 00:00:00+00:00
35886,EU,2026-01-01 00:00:00+00:00
35887,LATAM,2026-02-09 00:00:00+00:00
35888,APAC,2025-11-04 00:00:00+00:00
35889,NA,2025-11-25 00:00:00+00:00
35890,NA,2026-01-21 00:00:00+00:00
35891,NA,2026-02-17 00:00:00+00:00
35892,EU,2025-12-18 00:00:00+00:00
35893,NA,2025-12-13 00:00:00+00:00
35894,NA,2026-02-07 00:00:00+00:00
35895,NA,2026-01-03 00:00:00+00:00
35896,LATAM,2026-02-22 00:00:00+00:00
35897,APAC,2026-01-12 00:00:00+00:00
35898,NA,2026-02-15 00:00:00+00:00
35899,NA,2026-01-28 00:00:00+00:00
35900,NA,2025-12-08 00:00:00+00:00
35901,NA,2025-12-14 00:00:00+00:00
35902,EU,2026-02-11 00:00:00+00:00
35903,NA,2025-11-12 00:00:00+00:00
35904,EU,2026-01-16 00:00:00+00:00
35905,LATAM,2025-10-29 00:00:00+00:00
35906,APAC,2025-11-21 00:00:00+00:00
35907,NA,2025-12-06 00:00:00+00:00
35908,EU,2025-11-14 00:00:00+00:00
35909,LATAM,2025-11-23 00:00:00+00:00
35910,APAC,2025-11-28 00:00:00+00:00
35911,NA,2026-01-13 00:00:00+00:00
35912,NA,2026-01-27 00:00:00+00:00
35913,EU,2025-11-30 00:00:00+00:00
35914,EU,2026-02-20 00:00:00+00:00
35915,APAC,2025-12-10 00:00:00+00:00
35916,EU,2026-01-22 00:00:00+00:00
35917,LATAM,2025-12-18 00:00:00+00:00
35918,EU,2026-02-09 00:00:00+00:00
35919,NA,2025-11-19 00:00:00+00:00
35920,APAC,2025-12-05 00:00:00+00:00
35921,LATAM,2026-02-08 00:00:00+00:00
35922,NA,2025-12-22 00:00:00+00:00
35923,APAC,2026-01-07 00:00:00+00:00
35924,EU,2025-12-16 00:00:00+00:00
35925,LATAM,2025-12-04 00:00:00+00:00
35926,EU,2025-11-20 00:00:00+00:00
35927,APAC,2025-12-01 00:00:00+00:00
35928,EU,2026-02-05 00:00:00+00:00
35929,NA,2026-01-29 00:00:00+00:00
35930,EU,2025-12-24 00:00:00+00:00
35931,NA,2026-02-07 00:00:00+00:00
35932,NA,2025-12-07 00:00:00+00:00
35933,NA,2025-12-01 00:00:00+00:00
35934,EU,2025-12-04 00:00:00+00:00
35935,APAC,2026-01-13 00:00:00+00:00
35936,NA,2025-12-15 00:00:00+00:00
35937,NA,2025-11-20 00:00:00+00:00
35938,NA,2026-02-19 00:00:00+00:00
35939,EU,2026-02-02 00:00:00+00:00
35940,EU,2025-11-04 00:00:00+00:00
35941,NA,2025-11-30 00:00:00+00:00
35942,APAC,2025-11-18 00:00:00+00:00
35943,NA,2025-11-16 00:00:00+00:00
35944,APAC,2026-01-05 00:00:00+00:00
35945,LATAM,2026-01-24 00:00:00+00:00
35946,APAC,2026-01-09 00:00:00+00:00
35947,NA,2026-02-14 00:00:00+00:00
35948,LATAM,2026-01-22 00:00:00+00:00
35949,EU,2025-10-30 00:00:00+00:00
35950,EU,2025-11-26 00:00:00+00:00
35951,NA,2025-12-06 00:00:00+00:00
35952,EU,2026-01-23 00:00:00+00:00
35953,NA,2026-01-18 00:00:00+00:00
35954,NA,2026-01-22 00:00:00+00:00
35955,EU,2025-12-11 00:00:00+00:00
35956,NA,2025-12-16 00:00:00+00:00
35957,NA,2026-01-25 00:00:00+00:00
35958,NA,2026-02-01 00:00:00+00:00
35959,NA,2025-11-16 00:00:00+00:00
35960,LATAM,2025-11-09 00:00:00+00:00
35961,EU,2026-02-23 00:00:00+00:00
35962,NA,2025-11-11 00:00:00+00:00
35963,NA,2025-12-04 00:00:00+00:00
35964,NA,2025-12-17 00:00:00+00:00
35965,NA,2026-01-30 00:00:00+00:00
35966,NA,2026-01-27 00:00:00+00:00
35967,APAC,2025-12-20 00:00:00+00:00
35968,NA,2026-02-22 00:00:00+00:00
35969,APAC,2026-02-23 00:00:00+00:00
35970,NA,2025-11-25 00:00:00+00:00
35971,EU,2025-11-15 00:00:00+00:00
35972,APAC,2026-02-15 00:00:00+00:00
35973,APAC,2026-01-21 00:00:00+00:00
35974,NA,2025-10-28 00:00:00+00:00
35975,NA,2025-12-14 00:00:00+00:00
35976,NA,2026-01-16 00:00:00+00:00
35977,NA,2026-01-19 00:00:00+00:00
35978,LATAM,2026-02-08 00:00:00+00:00
35979,EU,2026-02-23 00:00:00+00:00
35980,NA,2026-02-18 00:00:00+00:00
35981,APAC,2025-11-28 00:00:00+00:00
35982,NA,2026-02-04 00:00:00+00:00
35983,LATAM,2026-02-19 00:00:00+00:00
35984,EU,2025-12-31 00:00:00+00:00
35985,NA,2025-11-21 00:00:00+00:00
35986,NA,2025-12-21 00:00:00+00:00
35987,LATAM,2026-02-08 00:00:00+00:00
35988,EU,2025-10-28 00:00:00+00:00
35989,APAC,2025-11-06 00:00:00+00:00
35990,NA,2026-01-23 00:00:00+00:00
35991,EU,2025-11-18 00:00:00+00:00
35992,NA,2026-02-12 00:00:00+00:00
35993,NA,2025-11-03 00:00:00+00:00
35994,EU,2026-01-06 00:00:00+00:00
35995,EU,2026-02-15 00:00:00+00:00
35996,LATAM,2026-01-01 00:00:00+00:00
35997,NA,2025-12-29 00:00:00+00:00
35998,EU,2026-01-21 00:00:00+00:00
35999,APAC,2026-02-16 00:00:00+00:00
36000,APAC,2026-01-07 00:00:00+00:00
36001,EU,2026-02-13 00:00:00+00:00
36002,NA,2026-02-20 00:00:00+00:00
36003,APAC,2026-02-07 00:00:00+00:00
36004,NA,2026-02-04 00:00:00+00:00
36005,APAC,2026-02-21 00:00:00+00:00
36006,NA,2026-02-02 00:00:00+00:00
36007,NA,2026-01-28 00:00:00+00:00
36008,LATAM,2026-01-13 00:00:00+00:00
36009,NA,2025-11-21 00:00:00+00:00
36010,NA,2025-11-21 00:00:00+00:00
36011,LATAM,2026-02-05 00:00:00+00:00
36012,APAC,2026-02-13 00:00:00+00:00
36013,LATAM,2025-12-22 00:00:00+00:00
36014,APAC,2026-01-17 00:00:00+00:00
36015,NA,2025-11-11 00:00:00+00:00
36016,NA,2025-11-05 00:00:00+00:00
36017,LATAM,2026-02-10 00:00:00+00:00
36018,APAC,2025-11-23 00:00:00+00:00
36019,APAC,2025-12-22 00:00:00+00:00
36020,APAC,2025-12-27 00:00:00+00:00
36021,EU,2025-11-11 00:00:00+00:00
36022,EU,2026-01-11 00:00:00+00:00
36023,EU,2025-12-03 00:00:00+00:00
36024,NA,2025-11-13 00:00:00+00:00
36025,EU,2025-12-10 00:00:00+00:00
36026,EU,2025-11-03 00:00:00+00:00
36027,APAC,2025-12-12 00:00:00+00:00
36028,APAC,2026-02-24 00:00:00+00:00
36029,EU,2026-01-09 00:00:00+00:00
36030,APAC,2025-12-09 00:00:00+00:00
36031,APAC,2026-01-20 00:00:00+00:00
36032,LATAM,2025-12-25 00:00:00+00:00
36033,EU,2026-02-09 00:00:00+00:00
36034,NA,2026-01-15 00:00:00+00:00
36035,LATAM,2025-12-24 00:00:00+00:00
36036,NA,2026-02-18 00:00:00+00:00
36037,NA,2026-02-07 00:00:00+00:00
36038,NA,2025-11-04 00:00:00+00:00
36039,NA,2026-02-18 00:00:00+00:00
36040,APAC,2025-12-03 00:00:00+00:00
36041,APAC,2026-02-14 00:00:00+00:00
36042,EU,2026-01-23 00:00:00+00:00
36043,EU,2026-01-08 00:00:00+00:00
36044,NA,2025-12-27 00:00:00+00:00
36045,NA,2026-02-02 00:00:00+00:00
36046,NA,2026-01-15 00:00:00+00:00
36047,APAC,2025-12-29 00:00:00+00:00
36048,EU,2025-12-18 00:00:00+00:00
36049,LATAM,2025-12-25 00:00:00+00:00
36050,LATAM,2026-02-02 00:00:00+00:00
36051,NA,2025-12-27 00:00:00+00:00
36052,NA,2025-12-29 00:00:00+00:00
36053,NA,2026-02-19 00:00:00+00:00
36054,NA,2026-01-11 00:00:00+00:00
36055,EU,2026-02-24 00:00:00+00:00
36056,APAC,2026-02-24 00:00:00+00:00
36057,EU,2025-10-30 00:00:00+00:00
36058,LATAM,2025-12-04 00:00:00+00:00
36059,LATAM,2025-11-09 00:00:00+00:00
36060,EU,2025-11-30 00:00:00+00:00
36061,NA,2025-11-19 00:00:00+00:00
36062,EU,2025-11-19 00:00:00+00:00
36063,NA,2025-11-14 00:00:00+00:00
36064,APAC,2025-12-05 00:00:00+00:00
36065,NA,2026-01-22 00:00:00+00:00
36066,EU,2025-11-07 00:00:00+00:00
36067,APAC,2026-01-14 00:00:00+00:00
36068,EU,2025-11-11 00:00:00+00:00
36069,NA,2025-12-01 00:00:00+00:00
36070,LATAM,2026-02-05 00:00:00+00:00
36071,LATAM,2026-01-29 00:00:00+00:00
36072,APAC,2025-12-26 00:00:00+00:00
36073,EU,2025-11-30 00:00:00+00:00
36074,LATAM,2025-12-10 00:00:00+00:00
36075,NA,2025-11-25 00:00:00+00:00
36076,NA,2026-01-22 00:00:00+00:00
36077,NA,2025-11-22 00:00:00+00:00
36078,NA,2025-11-24 00:00:00+00:00
36079,APAC,2025-11-16 00:00:00+00:00
36080,LATAM,2025-12-03 00:00:00+00:00
36081,EU,2025-12-07 00:00:00+00:00
36082,NA,2026-02-24 00:00:00+00:00
36083,NA,2025-12-20 00:00:00+00:00
36084,EU,2025-12-29 00:00:00+00:00
36085,NA,2026-01-01 00:00:00+00:00
36086,APAC,2025-11-06 00:00:00+00:00
36087,EU,2026-01-22 00:00:00+00:00
36088,LATAM,2025-12-05 00:00:00+00:00
36089,NA,2026-01-22 00:00:00+00:00
36090,NA,2025-12-23 00:00:00+00:00
36091,EU,2026-02-14 00:00:00+00:00
36092,NA,2026-02-01 00:00:00+00:00
36093,NA,2025-11-22 00:00:00+00:00
36094,NA,2026-02-24 00:00:00+00:00
36095,NA,2026-01-18 00:00:00+00:00
36096,EU,2025-11-21 00:00:00+00:00
36097,LATAM,2026-01-08 00:00:00+00:00
36098,NA,2025-12-15 00:00:00+00:00
36099,NA,2026-02-09 00:00:00+00:00
36100,EU,2025-11-18 00:00:00+00:00
36101,EU,2026-02-10 00:00:00+00:00
36102,EU,2026-01-20 00:00:00+00:00
36103,EU,2026-01-01 00:00:00+00:00
36104,EU,2025-11-25 00:00:00+00:00
36105,EU,2026-02-19 00:00:00+00:00
36106,NA,2025-11-28 00:00:00+00:00
36107,APAC,2026-02-12 00:00:00+00:00
36108,EU,2025-11-26 00:00:00+00:00
36109,APAC,2025-12-20 00:00:00+00:00
36110,NA,2026-01-05 00:00:00+00:00
36111,EU,2026-02-16 00:00:00+00:00
36112,NA,2025-10-31 00:00:00+00:00
36113,EU,2025-12-21 00:00:00+00:00
36114,EU,2025-11-28 00:00:00+00:00
36115,EU,2026-02-18 00:00:00+00:00
36116,NA,2025-12-28 00:00:00+00:00
36117,EU,2025-12-12 00:00:00+00:00
36118,EU,2025-12-18 00:00:00+00:00
36119,APAC,2026-02-12 00:00:00+00:00
36120,EU,2026-01-30 00:00:00+00:00
36121,NA,2026-02-23 00:00:00+00:00
36122,EU,2025-12-15 00:00:00+00:00
36123,EU,2026-02-14 00:00:00+00:00
36124,EU,2025-11-20 00:00:00+00:00
36125,NA,2025-12-17 00:00:00+00:00
36126,APAC,2026-01-13 00:00:00+00:00
36127,NA,2025-12-20 00:00:00+00:00
36128,NA,2025-11-22 00:00:00+00:00
36129,NA,2025-11-12 00:00:00+00:00
36130,NA,2025-11-29 00:00:00+00:00
36131,EU,2025-11-13 00:00:00+00:00
36132,NA,2025-11-15 00:00:00+00:00
36133,EU,2026-01-17 00:00:00+00:00
36134,EU,2026-01-22 00:00:00+00:00
36135,NA,2026-02-04 00:00:00+00:00
36136,NA,2025-12-28 00:00:00+00:00
36137,EU,2025-11-13 00:00:00+00:00
36138,NA,2026-01-12 00:00:00+00:00
36139,LATAM,2026-02-01 00:00:00+00:00
36140,EU,2026-01-26 00:00:00+00:00
36141,EU,2025-12-07 00:00:00+00:00
36142,NA,2026-01-01 00:00:00+00:00
36143,NA,2025-12-28 00:00:00+00:00
36144,EU,2026-02-03 00:00:00+00:00
36145,APAC,2025-12-07 00:00:00+00:00
36146,NA,2025-11-16 00:00:00+00:00
36147,NA,2025-12-21 00:00:00+00:00
36148,NA,2025-11-21 00:00:00+00:00
36149,APAC,2026-02-23 00:00:00+00:00
36150,EU,2026-01-19 00:00:00+00:00
36151,NA,2026-02-15 00:00:00+00:00
36152,NA,2026-02-10 00:00:00+00:00
36153,LATAM,2026-02-21 00:00:00+00:00
36154,EU,2025-11-18 00:00:00+00:00
36155,NA,2026-01-02 00:00:00+00:00
36156,NA,2025-11-08 00:00:00+00:00
36157,APAC,2025-11-03 00:00:00+00:00
36158,NA,2026-01-30 00:00:00+00:00
36159,LATAM,2025-12-15 00:00:00+00:00
36160,EU,2025-12-28 00:00:00+00:00
36161,EU,2026-01-25 00:00:00+00:00
36162,NA,2025-11-18 00:00:00+00:00
36163,NA,2026-02-15 00:00:00+00:00
36164,EU,2025-12-21 00:00:00+00:00
36165,NA,2025-12-14 00:00:00+00:00
36166,EU,2025-12-29 00:00:00+00:00
36167,EU,2026-02-03 00:00:00+00:00
36168,NA,2026-02-11 00:00:00+00:00
36169,NA,2025-12-31 00:00:00+00:00
36170,NA,2026-01-27 00:00:00+00:00
36171,APAC,2026-01-25 00:00:00+00:00
36172,LATAM,2026-01-13 00:00:00+00:00
36173,NA,2025-12-06 00:00:00+00:00
36174,LATAM,2025-12-24 00:00:00+00:00
36175,NA,2026-01-28 00:00:00+00:00
36176,LATAM,2025-12-20 00:00:00+00:00
36177,EU,2025-11-07 00:00:00+00:00
36178,NA,2025-11-22 00:00:00+00:00
36179,NA,2026-02-02 00:00:00+00:00
36180,NA,2026-01-14 00:00:00+00:00
36181,NA,2026-01-10 00:00:00+00:00
36182,NA,2025-11-22 00:00:00+00:00
36183,EU,2026-02-10 00:00:00+00:00
36184,LATAM,2025-12-12 00:00:00+00:00
36185,LATAM,2025-11-22 00:00:00+00:00
36186,APAC,2026-02-20 00:00:00+00:00
36187,NA,2025-11-24 00:00:00+00:00
36188,NA,2026-02-24 00:00:00+00:00
36189,NA,2025-12-29 00:00:00+00:00
36190,NA,2026-02-08 00:00:00+00:00
36191,LATAM,2026-01-30 00:00:00+00:00
36192,EU,2025-12-25 00:00:00+00:00
36193,NA,2025-12-18 00:00:00+00:00
36194,NA,2025-11-07 00:00:00+00:00
36195,EU,2025-12-22 00:00:00+00:00
36196,NA,2025-12-17 00:00:00+00:00
36197,NA,2025-11-18 00:00:00+00:00
36198,APAC,2026-01-15 00:00:00+00:00
36199,APAC,2025-11-30 00:00:00+00:00
36200,NA,2026-02-09 00:00:00+00:00
36201,NA,2026-02-10 00:00:00+00:00
36202,NA,2026-02-11 00:00:00+00:00
36203,EU,2026-02-19 00:00:00+00:00
36204,NA,2025-11-12 00:00:00+00:00
36205,APAC,2025-11-27 00:00:00+00:00
36206,LATAM,2025-12-09 00:00:00+00:00
36207,NA,2025-12-09 00:00:00+00:00
36208,NA,2025-12-26 00:00:00+00:00
36209,EU,2026-02-09 00:00:00+00:00
36210,NA,2025-11-08 00:00:00+00:00
36211,NA,2026-01-26 00:00:00+00:00
36212,NA,2025-11-15 00:00:00+00:00
36213,NA,2025-12-27 00:00:00+00:00
36214,EU,2026-01-09 00:00:00+00:00
36215,EU,2025-11-07 00:00:00+00:00
36216,EU,2025-11-30 00:00:00+00:00
36217,NA,2026-01-22 00:00:00+00:00
36218,EU,2026-01-26 00:00:00+00:00
36219,NA,2025-10-29 00:00:00+00:00
36220,NA,2025-12-24 00:00:00+00:00
36221,NA,2026-02-23 00:00:00+00:00
36222,EU,2025-11-13 00:00:00+00:00
36223,NA,2026-02-24 00:00:00+00:00
36224,NA,2025-12-25 00:00:00+00:00
36225,NA,2025-12-15 00:00:00+00:00
36226,EU,2026-01-03 00:00:00+00:00
36227,NA,2025-11-20 00:00:00+00:00
36228,APAC,2025-11-29 00:00:00+00:00
36229,EU,2025-12-28 00:00:00+00:00
36230,NA,2026-01-12 00:00:00+00:00
36231,NA,2025-11-18 00:00:00+00:00
36232,EU,2026-02-11 00:00:00+00:00
36233,EU,2026-01-30 00:00:00+00:00
36234,NA,2025-12-28 00:00:00+00:00
36235,NA,2025-12-17 00:00:00+00:00
36236,NA,2025-11-02 00:00:00+00:00
36237,NA,2025-11-13 00:00:00+00:00
36238,NA,2026-01-26 00:00:00+00:00
36239,EU,2026-02-04 00:00:00+00:00
36240,NA,2026-02-19 00:00:00+00:00
36241,NA,2025-11-09 00:00:00+00:00
36242,APAC,2026-01-04 00:00:00+00:00
36243,NA,2025-11-07 00:00:00+00:00
36244,APAC,2025-11-19 00:00:00+00:00
36245,NA,2026-01-02 00:00:00+00:00
36246,APAC,2026-02-08 00:00:00+00:00
36247,EU,2025-10-31 00:00:00+00:00
36248,LATAM,2025-12-23 00:00:00+00:00
36249,NA,2026-01-24 00:00:00+00:00
36250,APAC,2025-11-04 00:00:00+00:00
36251,EU,2026-01-31 00:00:00+00:00
36252,EU,2026-01-09 00:00:00+00:00
36253,APAC,2026-02-22 00:00:00+00:00
36254,EU,2026-01-19 00:00:00+00:00
36255,NA,2026-02-13 00:00:00+00:00
36256,NA,2026-01-03 00:00:00+00:00
36257,NA,2026-02-16 00:00:00+00:00
36258,NA,2025-12-24 00:00:00+00:00
36259,NA,2025-12-03 00:00:00+00:00
36260,EU,2025-11-14 00:00:00+00:00
36261,EU,2025-11-26 00:00:00+00:00
